Interval_stimulus,Participant,RT,Session,date,key_resp.keys,key_resp.rt,Trial
6.476939487,AN53617,0.214,1,2020-06-16_16h36.50.018,,,36
4.888463248,AN53617,0.249,1,2020-06-16_16h36.50.018,,,37
7.643829843,AN53617,0.223,1,2020-06-16_16h36.50.018,"[""space""]",[7.129000000000019],38
2.155090708,AN53617,0.285,1,2020-06-16_16h36.50.018,"[""space""]",[0.15800000000001546],39
9.569012797,AN53617,0.244,1,2020-06-16_16h36.50.018,"[""space""]",[5.892999999999972],40
5.176691703,AN53617,0.229,1,2020-06-16_16h36.50.018,,,41
9.81045523,AN53617,0.248,1,2020-06-16_16h36.50.018,,,42
5.272351888,AP49828,0.81,1,2020-07-11_14h35.50.306,,,0
3.142502776,AP49828,0.334,1,2020-07-11_14h35.50.306,,,1
3.791760824,AP49828,0.252,1,2020-07-11_14h35.50.306,,,2
3.455233037,AP49828,0.268,1,2020-07-11_14h35.50.306,,,3
5.091958429,AP49828,0.299,1,2020-07-11_14h35.50.306,,,4
4.337524578,AP49828,0.301,1,2020-07-11_14h35.50.306,,,5
5.523983026,AP49828,0.266,1,2020-07-11_14h35.50.306,,,6
3.290663591,AP49828,0.267,1,2020-07-11_14h35.50.306,,,7
5.31915191,AP49828,0.28,1,2020-07-11_14h35.50.306,,,8
8.72351346,AP49828,0.305,1,2020-07-11_14h35.50.306,,,9
6.863810434,AP49828,0.365,1,2020-07-11_14h35.50.306,,,10
3.103276405,AP49828,0.282,1,2020-07-11_14h35.50.306,,,11
3.30055392,AP49828,0.299,1,2020-07-11_14h35.50.306,,,12
9.796431593,AP49828,0.319,1,2020-07-11_14h35.50.306,,,13
9.438593577,AP49828,0.286,1,2020-07-11_14h35.50.306,,,14
8.090112259,AP49828,0.351,1,2020-07-11_14h35.50.306,,,15
6.722718313,AP49828,0.305,1,2020-07-11_14h35.50.306,,,16
8.668215032,AP49828,0.318,1,2020-07-11_14h35.50.306,,,17
5.075661148,AP49828,0.28,1,2020-07-11_14h35.50.306,,,18
7.972420636,AP49828,0.301,1,2020-07-11_14h35.50.306,,,19
2.542738158,AP49828,0.35,1,2020-07-11_14h35.50.306,,,20
4.282255654,AP49828,0.3,1,2020-07-11_14h35.50.306,,,21
9.575962928,AP49828,0.317,1,2020-07-11_14h35.50.306,,,22
3.428125359,AP49828,0.384,1,2020-07-11_14h35.50.306,,,23
6.502930983,AP49828,0.302,1,2020-07-11_14h35.50.306,,,24
2.544452973,AP49828,0.332,1,2020-07-11_14h35.50.306,,,25
7.280327084,AP49828,0.301,1,2020-07-11_14h35.50.306,,,26
8.609027248,AP49828,0.283,1,2020-07-11_14h35.50.306,,,27
3.963389695,AP49828,0.288,1,2020-07-11_14h35.50.306,,,28
5.282332291,AP49828,0.355,1,2020-07-11_14h35.50.306,,,29
8.983552454,AP49828,0.299,1,2020-07-11_14h35.50.306,,,30
6.605537799,AP49828,0.316,1,2020-07-11_14h35.50.306,,,31
3.95404849,AP49828,0.306,1,2020-07-11_14h35.50.306,,,32
2.221204962,AP49828,0.25,1,2020-07-11_14h35.50.306,,,33
8.212182037,AP49828,0.349,1,2020-07-11_14h35.50.306,,,34
6.453352586,AP49828,0.292,1,2020-07-11_14h35.50.306,,,35
5.300430511,AP49828,0.285,1,2020-07-11_14h35.50.306,,,36
9.669449001,AP49828,0.285,1,2020-07-11_14h35.50.306,,,37
4.044538787,AP49828,0.303,1,2020-07-11_14h35.50.306,,,38
2.354247759,AP49828,0.309,1,2020-07-11_14h35.50.306,,,39
6.968238565,AP49828,0.35,1,2020-07-11_14h35.50.306,,,40
7.60644192,AP49828,0.314,1,2020-07-11_14h35.50.306,,,41
2.00346562,AP49828,0.35,1,2020-07-11_14h35.50.306,,,42
9.911511777,AT78643,0.258,2,2020-06-21_19h11.23.811,,,0
6.062793894,AT78643,0.251,2,2020-06-21_19h11.23.811,,,1
9.529994681,AT78643,0.25,2,2020-06-21_19h11.23.811,,,2
3.476216753,AT78643,0.339,2,2020-06-21_19h11.23.811,,,3
2.704606332,AT78643,0.37,2,2020-06-21_19h11.23.811,,,4
2.182485469,AT78643,0.302,2,2020-06-21_19h11.23.811,,,5
7.173653534,AT78643,0.217,2,2020-06-21_19h11.23.811,,,6
6.089090177,AT78643,0.218,2,2020-06-21_19h11.23.811,,,7
9.052026387,AT78643,0.218,2,2020-06-21_19h11.23.811,"[""space""]",[3.6310000000000002],8
9.453023312,AT78643,0.284,2,2020-06-21_19h11.23.811,"[""space""]",[5.0190000000000055],9
7.092884075,AT78643,0.269,2,2020-06-21_19h11.23.811,,,10
5.45413285,AT78643,0.352,2,2020-06-21_19h11.23.811,,,11
6.070645436,AT78643,0.256,2,2020-06-21_19h11.23.811,,,12
4.905398566,AT78643,0.252,2,2020-06-21_19h11.23.811,,,13
7.708907458,AT78643,0.241,2,2020-06-21_19h11.23.811,,,14
2.721129546,AT78643,0.437,2,2020-06-21_19h11.23.811,,,15
5.689088828,AT78643,0.268,2,2020-06-21_19h11.23.811,,,16
8.953495323,AT78643,0.27,2,2020-06-21_19h11.23.811,,,17
8.261362261,AT78643,0.241,2,2020-06-21_19h11.23.811,"[""space""]",[7.057999999999993],18
6.442432224,AT78643,0.284,2,2020-06-21_19h11.23.811,,,19
2.939177266,AT78643,0.402,2,2020-06-21_19h11.23.811,,,20
9.566986927,AT78643,0.237,2,2020-06-21_19h11.23.811,,,21
2.949130925,AT78643,0.302,2,2020-06-21_19h11.23.811,,,22
7.115888125,AT78643,0.271,2,2020-06-21_19h11.23.811,,,23
2.96541365,AT78643,0.303,2,2020-06-21_19h11.23.811,,,24
9.964896587,AT78643,0.269,2,2020-06-21_19h11.23.811,"[""capslock""]",[2.0020000000000095],25
6.451829129,AT78643,0.287,2,2020-06-21_19h11.23.811,,,26
6.581678838,AT78643,0.269,2,2020-06-21_19h11.23.811,,,27
5.565146456,AT78643,0.236,2,2020-06-21_19h11.23.811,,,28
6.270278465,AT78643,0.295,2,2020-06-21_19h11.23.811,,,29
7.340679975,AT78643,0.239,2,2020-06-21_19h11.23.811,,,30
9.14906879,AT78643,0.223,2,2020-06-21_19h11.23.811,,,31
7.813088158,AT78643,0.221,2,2020-06-21_19h11.23.811,,,32
5.456173792,AT78643,0.286,2,2020-06-21_19h11.23.811,,,33
7.914674163,AT78643,0.237,2,2020-06-21_19h11.23.811,,,34
9.558183612,AT78643,0.252,2,2020-06-21_19h11.23.811,,,35
6.186294666,AT78643,0.259,2,2020-06-21_19h11.23.811,,,36
9.406460241,AT78643,0.236,2,2020-06-21_19h11.23.811,,,37
6.123759202,AS54299,0.387275,1,2020-06-16_20h17.31.752,,,0
9.350635148,AS54299,0.3447,1,2020-06-16_20h17.31.752,,,1
9.288320849,AS54299,0.366315,1,2020-06-16_20h17.31.752,,,2
8.328704838,AS54299,0.369465,1,2020-06-16_20h17.31.752,,,3
5.03118757,AS54299,0.46892,1,2020-06-16_20h17.31.752,"[""space""]",[1.01634999999078],4
4.198660125,AS54299,0.358055,1,2020-06-16_20h17.31.752,,,5
7.4522879,AS54299,0.359785,1,2020-06-16_20h17.31.752,,,6
9.616911002,AS54299,0.286965,1,2020-06-16_20h17.31.752,,,7
5.906224799,AS54299,0.37389,1,2020-06-16_20h17.31.752,"[""space""]",[2.339224999974249],8
2.935380038,AS54299,0.339295,1,2020-06-16_20h17.31.752,,,9
2.622625085,AS54299,0.35242,1,2020-06-16_20h17.31.752,,,10
4.915896332,AS54299,0.339475,1,2020-06-16_20h17.31.752,,,11
5.465817097,AS54299,0.28385,1,2020-06-16_20h17.31.752,,,12
5.886176372,AS54299,0.297575,1,2020-06-16_20h17.31.752,,,13
7.221353148,AS54299,0.345145,1,2020-06-16_20h17.31.752,,,14
6.018750123,AS54299,0.385565,1,2020-06-16_20h17.31.752,,,15
5.661485556,AS54299,0.36357,1,2020-06-16_20h17.31.752,,,16
7.577511069,AS54299,0.32718,1,2020-06-16_20h17.31.752,,,17
3.843429151,AS54299,0.34462,1,2020-06-16_20h17.31.752,,,18
5.379073942,AS54299,0.294825,1,2020-06-16_20h17.31.752,,,19
6.779869992,AS54299,0.275305,1,2020-06-16_20h17.31.752,,,20
6.846599548,AS54299,0.327995,1,2020-06-16_20h17.31.752,,,21
6.844316571,AS54299,0.30898,1,2020-06-16_20h17.31.752,,,22
8.668676207,AS54299,0.36035,1,2020-06-16_20h17.31.752,,,23
8.592940275,AS54299,0.320055,1,2020-06-16_20h17.31.752,,,24
8.809975888,AS54299,0.332245,1,2020-06-16_20h17.31.752,,,25
4.355082603,AS54299,0.371215,1,2020-06-16_20h17.31.752,,,26
7.410302137,AS54299,0.31523,1,2020-06-16_20h17.31.752,,,27
9.937403099,AS54299,0.348165,1,2020-06-16_20h17.31.752,,,28
5.573835827,AS54299,0.344655,1,2020-06-16_20h17.31.752,,,29
5.803260211,AS54299,0.371915,1,2020-06-16_20h17.31.752,,,30
5.300772506,AS54299,0.391045,1,2020-06-16_20h17.31.752,,,31
9.644384151,AS54299,0.28503,1,2020-06-16_20h17.31.752,,,32
7.147522396,AS54299,0.344735,1,2020-06-16_20h17.31.752,,,33
3.48389385,AS54299,0.485455,1,2020-06-16_20h17.31.752,,,34
9.742823728,AS54299,0.347615,1,2020-06-16_20h17.31.752,,,35
2.786315022,AS54299,0.37878,1,2020-06-16_20h17.31.752,,,36
2.420349035,AS54299,0.319295,1,2020-06-16_20h17.31.752,,,37
5.948464887,AS54299,0.32799,1,2020-06-16_20h17.31.752,,,38
5.696809427,AS54299,0.28128,2,2020-06-21_20h02.50.641,,,0
5.098573086,AS54299,0.332365,2,2020-06-21_20h02.50.641,,,1
3.533656557,AS54299,0.33178,2,2020-06-21_20h02.50.641,,,2
5.527665195,AS54299,0.267695,2,2020-06-21_20h02.50.641,,,3
7.94270635,AS54299,0.32643,2,2020-06-21_20h02.50.641,"[""space""]",[5.186159999924712],4
3.245595689,AS54299,0.44631,2,2020-06-21_20h02.50.641,,,5
9.862700607,AS54299,0.30322,2,2020-06-21_20h02.50.641,,,6
7.504784689,AS54299,0.42573,2,2020-06-21_20h02.50.641,,,7
2.770343867,AS54299,0.38331,2,2020-06-21_20h02.50.641,,,8
2.125225823,AS54299,0.411935,2,2020-06-21_20h02.50.641,,,9
3.099880429,AS54299,0.360465,2,2020-06-21_20h02.50.641,"[""space""]",[1.4536749999970198],10
9.730188688,AS54299,0.29975,2,2020-06-21_20h02.50.641,,,11
5.595113125,AS54299,0.34509,2,2020-06-21_20h02.50.641,,,12
2.445798647,AS54299,0.3078,2,2020-06-21_20h02.50.641,,,13
4.880428181,AS54299,0.29004,2,2020-06-21_20h02.50.641,,,14
9.427090077,AS54299,0.467645,2,2020-06-21_20h02.50.641,,,15
5.232860965,AS54299,0.36642,2,2020-06-21_20h02.50.641,"[""space""]",[2.185635000001639],16
8.475748088,AS54299,0.27467,2,2020-06-21_20h02.50.641,,,17
3.120858563,AS54299,0.396455,2,2020-06-21_20h02.50.641,,,18
4.66942718,AS54299,0.304825,2,2020-06-21_20h02.50.641,,,19
3.150653055,AS54299,0.31361,2,2020-06-21_20h02.50.641,,,20
7.54166894,AS54299,0.33142,2,2020-06-21_20h02.50.641,,,21
4.223073294,AS54299,0.38268,2,2020-06-21_20h02.50.641,,,22
9.604958042,AS54299,0.270115,2,2020-06-21_20h02.50.641,,,23
3.844814571,AS54299,0.3644,2,2020-06-21_20h02.50.641,,,24
5.495900712,AS54299,0.300885,2,2020-06-21_20h02.50.641,,,25
6.374797531,AS54299,0.337165,2,2020-06-21_20h02.50.641,,,26
6.16711864,AS54299,0.247975,2,2020-06-21_20h02.50.641,,,27
4.736648521,AS54299,0.29156,2,2020-06-21_20h02.50.641,,,28
3.099804621,AS54299,0.34221,2,2020-06-21_20h02.50.641,,,29
6.599064372,AS54299,1.64299,2,2020-06-21_20h02.50.641,,,30
9.426637486,AS54299,0.29719,2,2020-06-21_20h02.50.641,,,31
5.577805905,AS54299,0.43497,2,2020-06-21_20h02.50.641,,,32
7.309112786,AS54299,0.38196,2,2020-06-21_20h02.50.641,,,33
3.738349489,AS54299,0.35002,2,2020-06-21_20h02.50.641,,,34
4.035039512,AS54299,0.349315,2,2020-06-21_20h02.50.641,"[""space""]",[0.1859849999891594],35
4.864922904,AS54299,0.286205,2,2020-06-21_20h02.50.641,,,36
8.278515854,AS54299,0.342525,2,2020-06-21_20h02.50.641,,,37
7.497443603,AS54299,0.398575,2,2020-06-21_20h02.50.641,,,38
8.27264481,AS54299,0.31632,2,2020-06-21_20h02.50.641,,,39
7.000851807,AS54299,0.36964,2,2020-06-21_20h02.50.641,"[""space""]",[5.067724999971688],40
2.901892538,AS54299,0.52327,2,2020-06-21_20h02.50.641,,,41
4.379091131,AS54299,0.329425,2,2020-06-21_20h02.50.641,,,42
3.107462602,AT55010,0.62804,1,2020-05-09_11h33.12.987,,,0
9.799136121,AT55010,0.452345,1,2020-05-09_11h33.12.987,"[""space""]",[3.9198850000002494],1
2.431725666,AT55010,0.30523,1,2020-05-09_11h33.12.987,,,2
2.068127647,AT55010,0.217685,1,2020-05-09_11h33.12.987,,,3
2.500905801,AT55010,0.317435,1,2020-05-09_11h33.12.987,"[""space"",""space""]","[0.6671900000001187,2.032510000000002]",4
9.970428074,AT55010,0.252515,1,2020-05-09_11h33.12.987,,,5
5.788875685,AT55010,0.35013,1,2020-05-09_11h33.12.987,,,6
3.514759259,AT55010,0.417185,1,2020-05-09_11h33.12.987,,,7
7.863422902,AT55010,0.05127,1,2020-05-09_11h33.12.987,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[4.917419999999765,6.151149999999689,6.333714999999771,6.638249999999971,6.833514999999338,7.0362499999992,7.217724999999504,7.38576999999988,7.66913999999997]",8
6.296633043,AT55010,0.00584,1,2020-05-09_11h33.12.987,"[""space"",""space"",""space"",""space"",""space"",""space""]","[4.783494999999675,5.150799999999435,5.352460000000065,5.566275000000118,5.784349999999904,6.116570000000138]",9
6.350878201,AT55010,0.20229,1,2020-05-09_11h33.12.987,"[""space"",""space""]","[5.867169999999504,6.150485000000089]",10
4.672384458,AT55010,0.067895,1,2020-05-09_11h33.12.987,"[""space"",""space""]","[4.355665000000059,4.53251499999989]",11
6.820071794,AT55010,0.066955,1,2020-05-09_11h33.12.987,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.3509299999996216,0.5494499999995099,0.9192349999993894,1.1172699999997207,1.3004449999998684,1.4513099999994807,1.6205399999998917,1.7846899999995145,1.9505199999994005,2.099079999999958,2.249269999999356,2.4509250000001117,2.5995649999995436,2.734809999999925,2.902755000000056,3.068279999999504,3.2060700000001816,3.349325000000121,3.505619999999908,3.652814999999464,3.817924999999377,3.9897649999993376,4.1506049999998,4.302929999999833,4.48462999999991,4.784314999999893,4.95107499999996,5.133119999999494,5.284299999999348,5.750994999999406,5.951379999999503,6.167644999999538,6.2869700000001245,6.434484999999768,6.584960000000137,6.735029999999824]",12
8.88924118,AT55010,0.00162,1,2020-05-09_11h33.12.987,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[6.8500850000000355,7.032389999999381,7.200479999999516,7.36772000000019,7.500759999999914,7.667414999999892,7.950064999999981,8.121594999999601,8.272044999999707,8.566574999999816,8.700759999999718]",13
5.27173467,AT55010,0.502285,1,2020-05-09_11h33.12.987,,,14
8.233633519,AT55010,0.13363,1,2020-05-09_11h33.12.987,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[6.382830000000467,6.56758999999964,6.7340500000000105,6.917569999999614,7.184154999999919,7.367309999999634,7.534115000000384,7.700399999999718,7.86730499999976,8.021780000000035,8.182695000000422]",15
2.046683077,AT55010,0.48297,1,2020-05-09_11h33.12.987,,,16
4.602321589,AT55010,0.08312,1,2020-05-09_11h33.12.987,"[""space"",""space"",""space"",""space"",""space""]","[3.1851550000001225,3.51767000000018,3.7676149999997506,4.13385500000004,4.4990049999996415]",17
7.216470164,AT55010,0.01755,1,2020-05-09_11h33.12.987,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.3711249999996653,0.7052850000000035,0.9003649999995105,1.0843549999999595,1.2509449999997742,1.433799999999792,1.6173499999995045,1.9170599999997648,2.1011099999996077,2.283934999999474,2.45049999999992,2.6032949999998607,2.7666449999996985,2.917429999999513,3.0675899999996545,3.216614999999365,3.3673599999993087,3.5009700000000237,3.668044999999438,3.8349749999997584,3.984504999999416,4.133794999999736,4.300564999999551,4.453669999999875,4.617734999999811,4.770399999999427,4.919074999999793,5.100089999999909,5.250309999999445,5.416725000000042,5.566794999999729,5.7170149999992645,5.87119999999959,6.050379999999649,6.216604999999618,6.400504999999612,6.566594999999353,6.733754999999292,6.900119999999333,7.067159999999603]",18
8.577217137,AT55010,0.12223,1,2020-05-09_11h33.12.987,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[5.315924999999908,5.539620000000497,5.733960000000479,5.917320000000473,6.070285000000695,6.236175000000003,6.403949999999895,6.56809500000054,6.717525000000023,6.8713150000003225,7.017214999999851,7.183745000000272,7.350954999999885,7.517174999999952,7.683240000000296,7.837355000000599,8.00034500000038,8.167895000000499,8.349060000000463,8.517354999999952]",19
6.659456787,AT55010,0.369095,1,2020-05-09_11h33.12.987,,,20
9.817704925,AT55010,0.138195,1,2020-05-09_11h33.12.987,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[6.4842400000006535,6.671175000000403,6.986110000000707,7.153565000000526,7.317740000000413,7.470980000000054,7.615940000000592,7.767170000000078,8.06753000000026,8.237620000000788,8.382355000000672,8.550335000000814,8.706080000000838,8.85046500000044,9.000650000000888,9.167265000000043,9.30479000000014,9.467344999999995,9.650195000000167,9.788570000000618]",21
2.706818507,AT55010,0.316525,1,2020-05-09_11h33.12.987,,,22
4.783704617,AT55010,0.018025,1,2020-05-09_11h33.12.987,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.38436000000001513,0.6000199999998301,0.7666250000002037,0.9514099999996972,1.1019500000002154,1.417950000000019,1.5847450000001118,1.7552000000005137,1.9161149999999907,2.217810000000128,2.4013999999997395,2.537739999999758,2.7197400000004563,2.8847900000000664,3.583389999999781,3.784375000000182,4.12021999999979,4.300850000000537,4.468135000000075,4.634465000000091]",23
5.280058927,AT55010,0.06788,1,2020-05-09_11h33.12.987,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.1508899999999187,0.3174300000000585,0.4676349999999445,0.6342500000000655,0.7837449999996977,0.9506099999998696,1.1172849999993275,1.2843450000000303,1.4356899999993402,1.6005799999993542,1.7830800000001261,1.9364949999999226,2.61730499999976,2.751110000000182,3.0022699999999816,3.117449999999735,3.384264999999658,3.6339549999993324,3.837814999999864,4.050214999999298,4.200334999999541,4.317720000000008,4.450824999999895,4.569515000000138,4.717509999999493,4.866430000000037,5.134109999999964,5.2323900000001515]",24
9.78177433,AT55010,0.05299,1,2020-05-09_11h33.12.987,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.18386000000009517,0.4332000000004257,0.7179950000000019,0.984150000000227,5.00028999999995,5.13476499999976,5.417489999999816,5.516454999999951,5.7328550000002,5.953314999999776,6.1327799999999115,6.302195000000211,6.466400000000249,6.617229999999836,6.771240000000034,6.900560000000041,7.066045000000514,7.220440000000053,7.353619999999864,7.5010499999998785,7.650174999999734,7.788279999999759,7.951434999999918,8.085614999999962,8.255040000000008,8.406214999999946,8.584749999999985,8.7175900000002,8.867299999999886,9.00106500000038,9.154335000000202,9.321399999999812,9.500630000000456,9.653435000000172]",25
5.395863582,AT55010,0.10118,1,2020-05-09_11h33.12.987,"[""space"",""space""]","[5.150630000000035,5.335665000000489]",26
9.402630588,AT55010,0.035585,1,2020-05-09_11h33.12.987,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[4.532665000000634,4.719535000000178,4.8695400000005975,5.01971500000036,5.166070000000218,5.317149999999856,5.4832599999999445,5.616539999999986,5.766660000000201,5.916340000000673,6.071520000000447,6.233114999999998,6.397860000000065,6.5702000000001135,6.72287000000054,6.883440000000547,7.050125000000634,7.199570000000676,7.3484550000002855,7.532804999999826,7.681704999999965,7.816585000000487,7.98482000000061,8.136645000000499,8.282839999999851,8.483334999999926,8.617299999999886,8.736615000000683,8.932945000000473,9.099210000000312,9.266145000000478]",27
6.602706121,AT55010,0.01963,1,2020-05-09_11h33.12.987,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[5.10102999999981,5.317315000000235,5.484054999999898,5.634159999999611,5.983970000000227,6.170049999999719,6.304244999999355,6.466559999999845]",28
2.517513456,AT55010,0.366805,1,2020-05-09_11h33.12.987,,,29
3.985853138,AT55010,0.335955,1,2020-05-09_11h33.12.987,,,30
2.558473575,AT55010,0.300855,1,2020-05-09_11h33.12.987,,,31
9.522379538,AT55010,0.120165,1,2020-05-09_11h33.12.987,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[5.432809999999364,5.6677949999994155,6.017355000000009,6.2841949999993005,6.521769999999378,6.800284999999377,7.050169999999554,7.266904999999525,7.48614499999988,7.70060999999987,8.055064999999587,8.283564999999754,8.517030000000005,8.717109999999622,8.902759999999972,9.235089999999246,9.451009999999798]",32
4.9441404,AT55010,0.017765,1,2020-05-09_11h33.12.987,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.16736000000037166,0.3668649999999616,0.6034950000002937,0.8837549999998373,1.1496150000002388,1.6169550000004165,1.8715750000001208,2.1025300000001153,2.3335150000002898,2.55083999999988,2.7500449999997727,2.966400000000249,3.186695000000327,3.4167999999999665,3.6346149999999398,3.855029999999715,4.08319500000016,4.288234999999986,4.504410000000462,4.734480000000076]",33
9.1912221,AT55010,0.600355,1,2020-05-09_11h33.12.987,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.15494000000035157,0.3834600000000137,0.6195700000007491,0.8500350000003891,1.0668250000007902,1.2695650000005116,1.500130000000354,1.715465000000222,1.934030000000348,2.1837700000005498,2.4006200000003446,2.635400000000118,2.8665350000001126,3.08547500000077,3.3051400000003923,3.568000000000211,3.783650000000307,4.0201450000004115,4.2343100000007325,4.467105000000629,4.719555000000582,4.9665100000001985,5.202400000000125,5.45015500000045,5.668590000000222,5.917065000000548,6.166610000000219,6.400849999999991,6.650225000000319,6.8891050000002,7.555955000000722,7.783275000000685,8.000390000000152,8.249690000000498,8.499695000000429,8.701170000000275]",34
